1208,East Texas Regional Airport,medium airport,32.38399887,-94.71150208,111,North America,United States of America (the),Longview
1209,Wokal Field/Glasgow-Valley County Airport,medium airport,48.212502,-106.614998,700,North America,United States of America (the),Glasgow
1210,Grand Junction Regional Airport,medium airport,39.126663,-108.529387,1481,North America,United States of America (the),Grand Junction
1211,Mid Delta Regional Airport,medium airport,33.48289871,-90.98560333,40,North America,United States of America (the),Greenville
1212,Gainesville Regional Airport,medium airport,29.69009972,-82.27179718,46,North America,United States of America (the),Gainesville
1213,Glacier Park International Airport,medium airport,48.3105011,-114.2559967,907,North America,United States of America (the),Kalispell
1214,Gulfport Biloxi International Airport,medium airport,30.407301,-89.070099,9,North America,United States of America (the),Gulfport
1215,Austin Straubel International Airport,medium airport,44.483459,-88.130805,212,North America,United States of America (the),Green Bay
1216,Central Nebraska Regional Airport,medium airport,40.96749878,-98.30960083,563,North America,United States of America (the),Grand Island
1217,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,medium airport,31.0672,-97.828903,309,North America,United States of America (the),Killeen
1218,Gerald R. Ford International Airport,medium airport,42.88079834,-85.52279663,242,North America,United States of America (the),Grand Rapids
1219,Piedmont Triad International Airport,medium airport,36.097801,-79.937302,282,North America,United States of America (the),Greensboro
1220,Greenville Spartanburg International Airport,medium airport,34.895699,-82.218903,294,North America,United States of America (the),Greer
1221,Great Falls International Airport,medium airport,47.48199844,-111.3710022,1122,North America,United States of America (the),Great Falls
1222,Golden Triangle Regional Airport,medium airport,33.45029831,-88.59140015,80,North America,United States of America (the),Columbus/W Point/Starkville
1223,Gunnison Crested Butte Regional Airport,small airport,38.536346,-106.928306,2341,North America,United States of America (the),Gunnison
1224,Grayling Airport,small airport,62.895187,-160.066289,30,North America,United States of America (the),Grayling
1225,Yampa Valley Airport,small airport,40.481201,-107.218002,2014,North America,United States of America (the),Hayden
1226,Range Regional Airport,medium airport,47.3866,-92.838997,413,North America,United States of America (the),Hibbing
1227,Lake Havasu City International Airport,medium airport,34.571098,-114.358002,239,North America,United States of America (the),Lake Havasu City
1228,Helena Regional Airport,medium airport,46.6068,-111.983002,1182,North America,United States of America (the),Helena
1229,Lea County Regional Airport,medium airport,32.6875,-103.217003,1116,North America,United States of America (the),Hobbs
1230,Huron Regional Airport,medium airport,44.3852005,-98.22850037,393,North America,United States of America (the),Huron
1231,Memorial Field Airport,medium airport,34.4788,-93.096262,165,North America,United States of America (the),Hot Springs
1232,William P Hobby Airport,medium airport,29.645399,-95.2789,14,North America,United States of America (the),Houston
1233,Westchester County Airport,medium airport,41.06700134,-73.70760345,134,North America,United States of America (the),White Plains
1234,Valley International Airport,medium airport,26.22850037,-97.65440369,11,North America,United States of America (the),Harlingen
1235,Boone County Airport,medium airport,36.26150131,-93.15470123,416,North America,United States of America (the),Harrison
1236,Huntsville International Carl T Jones Field,medium airport,34.637199,-86.775101,192,North America,United States of America (the),Huntsville
1237,Tri-State Airport / Milton J. Ferguson Field,medium airport,38.366699,-82.557999,252,North America,United States of America (the),Huntington
1238,Tweed New Haven Airport,medium airport,41.26369858,-72.88680267,4,North America,United States of America (the),New Haven
1239,Hilton Head Airport,small airport,32.2244,-80.697502,6,North America,United States of America (the),Hilton Head Island
1240,Cape Cod Gateway Airport,medium airport,41.6693,-70.280403,16,North America,United States of America (the),Hyannis
1241,Washington Dulles International Airport,large airport,38.9445,-77.455803,95,North America,United States of America (the),Dulles
1242,Niagara Falls International Airport,medium airport,43.1073,-78.946198,180,North America,United States of America (the),Niagara Falls
1243,George Bush Intercontinental Houston Airport,large airport,29.9843998,-95.34140015,30,North America,United States of America (the),Houston
1244,Wichita Eisenhower National Airport,medium airport,37.649899,-97.433098,406,North America,United States of America (the),Wichita
1245,Idaho Falls Regional Airport,medium airport,43.514599,-112.070999,1446,North America,United States of America (the),Idaho Falls
1246,New Castle Airport,medium airport,39.67869949,-75.60649872,24,North America,United States of America (the),Wilmington
1247,Wilmington International Airport,medium airport,34.27059937,-77.90260315,10,North America,United States of America (the),Wilmington
1248,Ford Airport,small airport,45.818401,-88.114502,360,North America,United States of America (the),Iron Mountain / Kingsford
1249,Indianapolis International Airport,large airport,39.7173,-86.294403,243,North America,United States of America (the),Indianapolis
1250,Falls International Airport,medium airport,48.56620026,-93.40309906,361,North America,United States of America (the),International Falls
1251,Kirksville Regional Airport,medium airport,40.09349823,-92.54489899,294,North America,United States of America (the),Kirksville
1252,Long Island Mac Arthur Airport,medium airport,40.79520035,-73.10019684,30,North America,United States of America (the),Islip
1253,Ithaca Tompkins Regional Airport,medium airport,42.49100113,-76.45839691,335,North America,United States of America (the),Ithaca
1254,Phoenix Mesa Gateway Airport,medium airport,33.3078,-111.654999,421,North America,United States of America (the),Mesa
1255,Jackson Hole Airport,medium airport,43.6072998,-110.737999,1966,North America,United States of America (the),Jackson
1256,Jackson-Medgar Wiley Evers International Airport,medium airport,32.311199,-90.075897,105,North America,United States of America (the),Jackson
1257,Jacksonville International Airport,large airport,30.49410057,-81.68789673,9,North America,United States of America (the),Jacksonville
1258,Jonesboro Municipal Airport,medium airport,35.83169937,-90.64640045,80,North America,United States of America (the),Jonesboro
1259,John F Kennedy International Airport,large airport,40.639447,-73.779317,4,North America,United States of America (the),New York
1260,Joplin Regional Airport,medium airport,37.151798,-94.498299,299,North America,United States of America (the),Joplin
1261,Jamestown Regional Airport,medium airport,46.92969894,-98.67819977,457,North America,United States of America (the),Jamestown
1262,Concord-Padgett Regional Airport,medium airport,35.387798,-80.709099,215,North America,United States of America (the),Concord
1263,John Murtha Johnstown Cambria County Airport,medium airport,40.31610107,-78.83390045,696,North America,United States of America (the),Johnstown
1264,Capital City Airport,medium airport,42.77870178,-84.58740234,262,North America,United States of America (the),Lansing
1265,Laramie Regional Airport,medium airport,41.31209946,-105.6750031,2220,North America,United States of America (the),Laramie
1266,Harry Reid International Airport,large airport,36.083361,-115.151817,665,North America,United States of America (the),Las Vegas
1267,Los Angeles / Tom Bradley International Airport,large airport,33.942501,-118.407997,38,North America,United States of America (the),Los Angeles
1268,Lubbock Preston Smith International Airport,medium airport,33.663601,-101.822998,1000,North America,United States of America (the),Lubbock
1269,Arnold Palmer Regional Airport,medium airport,40.275902,-79.4048,365,North America,United States of America (the),Latrobe
1270,North Platte Regional Airport Lee Bird Field,medium airport,41.12620163,-100.6839981,846,North America,United States of America (the),North Platte
1271,Liberal Mid-America Regional Airport,medium airport,37.0442009,-100.9599991,879,North America,United States of America (the),Liberal
1272,Lake Charles Regional Airport,medium airport,30.12610054,-93.22329712,5,North America,United States of America (the),Lake Charles
1273,Rickenbacker International Airport,medium airport,39.813801,-82.927803,227,North America,United States of America (the),Columbus
1274,Lebanon Municipal Airport,medium airport,43.62609863,-72.30419922,184,North America,United States of America (the),Lebanon
1275,Blue Grass Airport,medium airport,38.036499,-84.605904,298,North America,United States of America (the),Lexington
1276,Lafayette Regional Airport,medium airport,30.205299,-91.987602,13,North America,United States of America (the),Lafayette
1277,La Guardia Airport,large airport,40.777199,-73.872597,6,North America,United States of America (the),New York
1278,Long Beach Airport (Daugherty Field),medium airport,33.816523,-118.149891,18,North America,United States of America (the),Long Beach
1279,Bill & Hillary Clinton National Airport/Adams Field,medium airport,34.729582,-92.223728,80,North America,United States of America (the),Little Rock
1280,Crater Lake-Klamath Regional Airport,medium airport,42.156101,-121.733002,1248,North America,United States of America (the),Klamath Falls
1281,Lincoln Airport,medium airport,40.85100174,-96.75920105,372,North America,United States of America (the),Lincoln
1282,Lancaster Airport,medium airport,40.12170029,-76.2960968,123,North America,United States of America (the),Lancaster
1283,Laredo International Airport,medium airport,27.54380035,-99.46160126,155,North America,United States of America (the),Laredo
1284,La Crosse Regional Airport,medium airport,43.879002,-91.256699,200,North America,United States of America (the),La Crosse
1285,Lewiston Nez Perce County Airport,medium airport,46.37450027,-117.0149994,440,North America,United States of America (the),Lewiston
1286,Lewistown Municipal Airport,medium airport,47.04930115,-109.4670029,1271,North America,United States of America (the),Lewistown
1287,Lynchburg Regional Airport - Preston Glenn Field,medium airport,37.326698,-79.200401,286,North America,United States of America (the),Lynchburg
1288,Midland International Air and Space Port,medium airport,31.942499,-102.202003,875,North America,United States of America (the),Midland
1289,MBS International Airport,medium airport,43.532902,-84.079597,204,North America,United States of America (the),Saginaw
1290,Kansas City International Airport,large airport,39.2976,-94.713898,313,North America,United States of America (the),Kansas City
1291,Middle Georgia Regional Airport,medium airport,32.69279861,-83.64920044,108,North America,United States of America (the),Macon
1292,Orlando International Airport,large airport,28.42939949,-81.30899811,29,North America,United States of America (the),Orlando
1293,Harrisburg International Airport,medium airport,40.193501,-76.763397,94,North America,United States of America (the),Harrisburg
1294,Chicago Midway International Airport,large airport,41.785999,-87.752403,189,North America,United States of America (the),Chicago
1295,Key Field / Meridian Regional Airport,medium airport,32.3326,-88.7519,91,North America,United States of America (the),Meridian
1296,Memphis International Airport,large airport,35.04240036,-89.97669983,104,North America,United States of America (the),Memphis
1297,McAllen Miller International Airport,medium airport,26.176141,-98.237965,33,North America,United States of America (the),McAllen
1298,Rogue Valley International Medford Airport,medium airport,42.37419891,-122.8730011,407,North America,United States of America (the),Medford
1299,Montgomery Regional (Dannelly Field) Airport,medium airport,32.300598,-86.393997,67,North America,United States of America (the),Montgomery
1300,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium airport,39.643305,-79.917598,380,North America,United States of America (the),Morgantown
1301,Manhattan Regional Airport,medium airport,39.14099884,-96.67079926,322,North America,United States of America (the),Manhattan
1302,Sacramento Mather Airport,medium airport,38.553902,-121.297997,30,North America,United States of America (the),Sacramento
1303,Manchester-Boston Regional Airport,medium airport,42.932598,-71.435699,81,North America,United States of America (the),Manchester
1304,Miami International Airport,large airport,25.79319954,-80.29060364,2,North America,United States of America (the),Miami
